split,date,raw_type,mapped_label,class_index,file_path,file_name,window_index,start_sample,end_sample
test,2025-07-14,AtCou,AB,3,/Users/Sonny/Research/Ecgdata/2025-07-14/AtCou/150190_116930346_ecgdata.csv,150190_116930346_ecgdata.csv,4,10000,12500
test,2025-07-14,AtCou,AB,3,/Users/Sonny/Research/Ecgdata/2025-07-14/AtCou/150190_116930346_ecgdata.csv,150190_116930346_ecgdata.csv,5,12500,15000
test,2025-07-14,AtCou,AB,3,/Users/Sonny/Research/Ecgdata/2025-07-14/AtCou/150190_116930346_ecgdata.csv,150190_116930346_ecgdata.csv,6,15000,17500
test,2025-07-14,AtCou,AB,3,/Users/Sonny/Research/Ecgdata/2025-07-14/AtCou/150190_116930346_ecgdata.csv,150190_116930346_ecgdata.csv,7,17500,20000
train,2025-07-14,AtCou,AB,3,/Users/Sonny/Research/Ecgdata/2025-07-14/AtCou/150884_116871223_ecgdata.csv,150884_116871223_ecgdata.csv,0,0,2500
train,2025-07-14,AtCou,AB,3,/Users/Sonny/Research/Ecgdata/2025-07-14/AtCou/150884_116871223_ecgdata.csv,150884_116871223_ecgdata.csv,1,2500,5000
train,2025-07-14,AtCou,AB,3,/Users/Sonny/Research/Ecgdata/2025-07-14/AtCou/150884_116871223_ecgdata.csv,150884_116871223_ecgdata.csv,2,5000,7500
train,2025-07-14,AtCou,AB,3,/Users/Sonny/Research/Ecgdata/2025-07-14/AtCou/150884_116871223_ecgdata.csv,150884_116871223_ecgdata.csv,3,7500,10000
train,2025-07-14,AtCou,AB,3,/Users/Sonny/Research/Ecgdata/2025-07-14/AtCou/150884_116871223_ecgdata.csv,150884_116871223_ecgdata.csv,4,10000,12500
train,2025-07-14,AtCou,AB,3,/Users/Sonny/Research/Ecgdata/2025-07-14/AtCou/150884_116871223_ecgdata.csv,150884_116871223_ecgdata.csv,5,12500,15000
train,2025-07-14,AtCou,AB,3,/Users/Sonny/Research/Ecgdata/2025-07-14/AtCou/150884_116871223_ecgdata.csv,150884_116871223_ecgdata.csv,6,15000,17500
train,2025-07-14,AtCou,AB,3,/Users/Sonny/Research/Ecgdata/2025-07-14/AtCou/150884_116871223_ecgdata.csv,150884_116871223_ecgdata.csv,7,17500,20000
train,2025-07-14,EctAt,AB,3,/Users/Sonny/Research/Ecgdata/2025-07-14/EctAt/150417_116728081_ecgdata.csv,150417_116728081_ecgdata.csv,0,0,2500
train,2025-07-14,EctAt,AB,3,/Users/Sonny/Research/Ecgdata/2025-07-14/EctAt/150417_116728081_ecgdata.csv,150417_116728081_ecgdata.csv,1,2500,5000
train,2025-07-14,EctAt,AB,3,/Users/Sonny/Research/Ecgdata/2025-07-14/EctAt/150417_116728081_ecgdata.csv,150417_116728081_ecgdata.csv,2,5000,7500
train,2025-07-14,EctAt,AB,3,/Users/Sonny/Research/Ecgdata/2025-07-14/EctAt/150417_116728081_ecgdata.csv,150417_116728081_ecgdata.csv,3,7500,10000
train,2025-07-14,EctAt,AB,3,/Users/Sonny/Research/Ecgdata/2025-07-14/EctAt/150417_116728081_ecgdata.csv,150417_116728081_ecgdata.csv,4,10000,12500
train,2025-07-14,EctAt,AB,3,/Users/Sonny/Research/Ecgdata/2025-07-14/EctAt/150417_116728081_ecgdata.csv,150417_116728081_ecgdata.csv,5,12500,15000
train,2025-07-14,EctAt,AB,3,/Users/Sonny/Research/Ecgdata/2025-07-14/EctAt/150417_116728081_ecgdata.csv,150417_116728081_ecgdata.csv,6,15000,17500
train,2025-07-14,EctAt,AB,3,/Users/Sonny/Research/Ecgdata/2025-07-14/EctAt/150417_116728081_ecgdata.csv,150417_116728081_ecgdata.csv,7,17500,20000
train,2025-07-13,EctAt,AB,3,/Users/Sonny/Research/Ecgdata/2025-07-13/EctAt/150150_116558407_ecgdata.csv,150150_116558407_ecgdata.csv,0,0,2500
train,2025-07-13,EctAt,AB,3,/Users/Sonny/Research/Ecgdata/2025-07-13/EctAt/150150_116558407_ecgdata.csv,150150_116558407_ecgdata.csv,1,2500,5000
train,2025-07-13,EctAt,AB,3,/Users/Sonny/Research/Ecgdata/2025-07-13/EctAt/150150_116558407_ecgdata.csv,150150_116558407_ecgdata.csv,2,5000,7500
train,2025-07-13,EctAt,AB,3,/Users/Sonny/Research/Ecgdata/2025-07-13/EctAt/150150_116558407_ecgdata.csv,150150_116558407_ecgdata.csv,3,7500,10000
train,2025-07-13,EctAt,AB,3,/Users/Sonny/Research/Ecgdata/2025-07-13/EctAt/150150_116558407_ecgdata.csv,150150_116558407_ecgdata.csv,4,10000,12500
train,2025-07-13,EctAt,AB,3,/Users/Sonny/Research/Ecgdata/2025-07-13/EctAt/150150_116558407_ecgdata.csv,150150_116558407_ecgdata.csv,5,12500,15000
train,2025-07-13,EctAt,AB,3,/Users/Sonny/Research/Ecgdata/2025-07-13/EctAt/150150_116558407_ecgdata.csv,150150_116558407_ecgdata.csv,6,15000,17500
train,2025-07-13,EctAt,AB,3,/Users/Sonny/Research/Ecgdata/2025-07-13/EctAt/150150_116558407_ecgdata.csv,150150_116558407_ecgdata.csv,7,17500,20000
train,2025-07-14,EctAt,AB,3,/Users/Sonny/Research/Ecgdata/2025-07-14/EctAt/151163_116848484_ecgdata.csv,151163_116848484_ecgdata.csv,0,0,2500
train,2025-07-14,EctAt,AB,3,/Users/Sonny/Research/Ecgdata/2025-07-14/EctAt/151163_116848484_ecgdata.csv,151163_116848484_ecgdata.csv,1,2500,5000
train,2025-07-14,EctAt,AB,3,/Users/Sonny/Research/Ecgdata/2025-07-14/EctAt/151163_116848484_ecgdata.csv,151163_116848484_ecgdata.csv,2,5000,7500
train,2025-07-14,EctAt,AB,3,/Users/Sonny/Research/Ecgdata/2025-07-14/EctAt/151163_116848484_ecgdata.csv,151163_116848484_ecgdata.csv,3,7500,10000
train,2025-07-14,EctAt,AB,3,/Users/Sonny/Research/Ecgdata/2025-07-14/EctAt/151163_116848484_ecgdata.csv,151163_116848484_ecgdata.csv,4,10000,12500
train,2025-07-14,EctAt,AB,3,/Users/Sonny/Research/Ecgdata/2025-07-14/EctAt/151163_116848484_ecgdata.csv,151163_116848484_ecgdata.csv,5,12500,15000
train,2025-07-14,EctAt,AB,3,/Users/Sonny/Research/Ecgdata/2025-07-14/EctAt/151163_116848484_ecgdata.csv,151163_116848484_ecgdata.csv,6,15000,17500
train,2025-07-14,EctAt,AB,3,/Users/Sonny/Research/Ecgdata/2025-07-14/EctAt/151163_116848484_ecgdata.csv,151163_116848484_ecgdata.csv,7,17500,20000
train,2025-07-13,AtCou,AB,3,/Users/Sonny/Research/Ecgdata/2025-07-13/AtCou/151693_116589637_ecgdata.csv,151693_116589637_ecgdata.csv,0,0,2500
train,2025-07-13,AtCou,AB,3,/Users/Sonny/Research/Ecgdata/2025-07-13/AtCou/151693_116589637_ecgdata.csv,151693_116589637_ecgdata.csv,1,2500,5000
train,2025-07-13,AtCou,AB,3,/Users/Sonny/Research/Ecgdata/2025-07-13/AtCou/151693_116589637_ecgdata.csv,151693_116589637_ecgdata.csv,2,5000,7500
train,2025-07-13,AtCou,AB,3,/Users/Sonny/Research/Ecgdata/2025-07-13/AtCou/151693_116589637_ecgdata.csv,151693_116589637_ecgdata.csv,3,7500,10000
train,2025-07-13,AtCou,AB,3,/Users/Sonny/Research/Ecgdata/2025-07-13/AtCou/151693_116589637_ecgdata.csv,151693_116589637_ecgdata.csv,4,10000,12500
train,2025-07-13,AtCou,AB,3,/Users/Sonny/Research/Ecgdata/2025-07-13/AtCou/151693_116589637_ecgdata.csv,151693_116589637_ecgdata.csv,5,12500,15000
train,2025-07-13,AtCou,AB,3,/Users/Sonny/Research/Ecgdata/2025-07-13/AtCou/151693_116589637_ecgdata.csv,151693_116589637_ecgdata.csv,6,15000,17500
train,2025-07-13,AtCou,AB,3,/Users/Sonny/Research/Ecgdata/2025-07-13/AtCou/151693_116589637_ecgdata.csv,151693_116589637_ecgdata.csv,7,17500,20000
train,2025-07-13,AtCou,AB,3,/Users/Sonny/Research/Ecgdata/2025-07-13/AtCou/152871_116550172_ecgdata.csv,152871_116550172_ecgdata.csv,0,0,2500
train,2025-07-13,AtCou,AB,3,/Users/Sonny/Research/Ecgdata/2025-07-13/AtCou/152871_116550172_ecgdata.csv,152871_116550172_ecgdata.csv,1,2500,5000
train,2025-07-13,AtCou,AB,3,/Users/Sonny/Research/Ecgdata/2025-07-13/AtCou/152871_116550172_ecgdata.csv,152871_116550172_ecgdata.csv,2,5000,7500
train,2025-07-13,AtCou,AB,3,/Users/Sonny/Research/Ecgdata/2025-07-13/AtCou/152871_116550172_ecgdata.csv,152871_116550172_ecgdata.csv,3,7500,10000
train,2025-07-13,AtCou,AB,3,/Users/Sonny/Research/Ecgdata/2025-07-13/AtCou/152871_116550172_ecgdata.csv,152871_116550172_ecgdata.csv,4,10000,12500
train,2025-07-13,AtCou,AB,3,/Users/Sonny/Research/Ecgdata/2025-07-13/AtCou/152871_116550172_ecgdata.csv,152871_116550172_ecgdata.csv,5,12500,15000
train,2025-07-13,AtCou,AB,3,/Users/Sonny/Research/Ecgdata/2025-07-13/AtCou/152871_116550172_ecgdata.csv,152871_116550172_ecgdata.csv,6,15000,17500
train,2025-07-13,AtCou,AB,3,/Users/Sonny/Research/Ecgdata/2025-07-13/AtCou/152871_116550172_ecgdata.csv,152871_116550172_ecgdata.csv,7,17500,20000
train,2025-07-13,AtCou,AB,3,/Users/Sonny/Research/Ecgdata/2025-07-13/AtCou/151827_116694046_ecgdata.csv,151827_116694046_ecgdata.csv,0,0,2500
train,2025-07-13,AtCou,AB,3,/Users/Sonny/Research/Ecgdata/2025-07-13/AtCou/151827_116694046_ecgdata.csv,151827_116694046_ecgdata.csv,1,2500,5000
train,2025-07-13,AtCou,AB,3,/Users/Sonny/Research/Ecgdata/2025-07-13/AtCou/151827_116694046_ecgdata.csv,151827_116694046_ecgdata.csv,2,5000,7500
train,2025-07-13,AtCou,AB,3,/Users/Sonny/Research/Ecgdata/2025-07-13/AtCou/151827_116694046_ecgdata.csv,151827_116694046_ecgdata.csv,3,7500,10000
train,2025-07-13,AtCou,AB,3,/Users/Sonny/Research/Ecgdata/2025-07-13/AtCou/151827_116694046_ecgdata.csv,151827_116694046_ecgdata.csv,4,10000,12500
train,2025-07-13,AtCou,AB,3,/Users/Sonny/Research/Ecgdata/2025-07-13/AtCou/151827_116694046_ecgdata.csv,151827_116694046_ecgdata.csv,5,12500,15000
train,2025-07-13,AtCou,AB,3,/Users/Sonny/Research/Ecgdata/2025-07-13/AtCou/151827_116694046_ecgdata.csv,151827_116694046_ecgdata.csv,6,15000,17500
train,2025-07-13,AtCou,AB,3,/Users/Sonny/Research/Ecgdata/2025-07-13/AtCou/151827_116694046_ecgdata.csv,151827_116694046_ecgdata.csv,7,17500,20000
train,2025-07-15,EctAR,AB,3,/Users/Sonny/Research/Ecgdata/2025-07-15/EctAR/151670_117021458_ecgdata.csv,151670_117021458_ecgdata.csv,0,0,2500
train,2025-07-15,EctAR,AB,3,/Users/Sonny/Research/Ecgdata/2025-07-15/EctAR/151670_117021458_ecgdata.csv,151670_117021458_ecgdata.csv,1,2500,5000
train,2025-07-15,EctAR,AB,3,/Users/Sonny/Research/Ecgdata/2025-07-15/EctAR/151670_117021458_ecgdata.csv,151670_117021458_ecgdata.csv,2,5000,7500
train,2025-07-15,EctAR,AB,3,/Users/Sonny/Research/Ecgdata/2025-07-15/EctAR/151670_117021458_ecgdata.csv,151670_117021458_ecgdata.csv,3,7500,10000
train,2025-07-15,EctAR,AB,3,/Users/Sonny/Research/Ecgdata/2025-07-15/EctAR/151670_117021458_ecgdata.csv,151670_117021458_ecgdata.csv,4,10000,12500
train,2025-07-15,EctAR,AB,3,/Users/Sonny/Research/Ecgdata/2025-07-15/EctAR/151670_117021458_ecgdata.csv,151670_117021458_ecgdata.csv,5,12500,15000
train,2025-07-15,EctAR,AB,3,/Users/Sonny/Research/Ecgdata/2025-07-15/EctAR/151670_117021458_ecgdata.csv,151670_117021458_ecgdata.csv,6,15000,17500
train,2025-07-15,EctAR,AB,3,/Users/Sonny/Research/Ecgdata/2025-07-15/EctAR/151670_117021458_ecgdata.csv,151670_117021458_ecgdata.csv,7,17500,20000
train,2025-07-13,EctAR,AB,3,/Users/Sonny/Research/Ecgdata/2025-07-13/EctAR/151184_116657721_ecgdata.csv,151184_116657721_ecgdata.csv,0,0,2500
train,2025-07-13,EctAR,AB,3,/Users/Sonny/Research/Ecgdata/2025-07-13/EctAR/151184_116657721_ecgdata.csv,151184_116657721_ecgdata.csv,1,2500,5000
train,2025-07-13,EctAR,AB,3,/Users/Sonny/Research/Ecgdata/2025-07-13/EctAR/151184_116657721_ecgdata.csv,151184_116657721_ecgdata.csv,2,5000,7500
train,2025-07-13,EctAR,AB,3,/Users/Sonny/Research/Ecgdata/2025-07-13/EctAR/151184_116657721_ecgdata.csv,151184_116657721_ecgdata.csv,3,7500,10000
train,2025-07-13,EctAR,AB,3,/Users/Sonny/Research/Ecgdata/2025-07-13/EctAR/151184_116657721_ecgdata.csv,151184_116657721_ecgdata.csv,4,10000,12500
train,2025-07-13,EctAR,AB,3,/Users/Sonny/Research/Ecgdata/2025-07-13/EctAR/151184_116657721_ecgdata.csv,151184_116657721_ecgdata.csv,5,12500,15000
train,2025-07-13,EctAR,AB,3,/Users/Sonny/Research/Ecgdata/2025-07-13/EctAR/151184_116657721_ecgdata.csv,151184_116657721_ecgdata.csv,6,15000,17500
train,2025-07-13,EctAR,AB,3,/Users/Sonny/Research/Ecgdata/2025-07-13/EctAR/151184_116657721_ecgdata.csv,151184_116657721_ecgdata.csv,7,17500,20000
val,2025-07-14,SVT,SVTA,4,/Users/Sonny/Research/Ecgdata/2025-07-14/SVT/152809_116921303_ecgdata.csv,152809_116921303_ecgdata.csv,0,0,2500
val,2025-07-14,SVT,SVTA,4,/Users/Sonny/Research/Ecgdata/2025-07-14/SVT/152809_116921303_ecgdata.csv,152809_116921303_ecgdata.csv,1,2500,5000
val,2025-07-14,SVT,SVTA,4,/Users/Sonny/Research/Ecgdata/2025-07-14/SVT/152809_116921303_ecgdata.csv,152809_116921303_ecgdata.csv,2,5000,7500
val,2025-07-14,SVT,SVTA,4,/Users/Sonny/Research/Ecgdata/2025-07-14/SVT/152809_116921303_ecgdata.csv,152809_116921303_ecgdata.csv,3,7500,10000
val,2025-07-14,SVT,SVTA,4,/Users/Sonny/Research/Ecgdata/2025-07-14/SVT/152809_116921303_ecgdata.csv,152809_116921303_ecgdata.csv,4,10000,12500
val,2025-07-14,SVT,SVTA,4,/Users/Sonny/Research/Ecgdata/2025-07-14/SVT/152809_116921303_ecgdata.csv,152809_116921303_ecgdata.csv,5,12500,15000
val,2025-07-14,SVT,SVTA,4,/Users/Sonny/Research/Ecgdata/2025-07-14/SVT/152809_116921303_ecgdata.csv,152809_116921303_ecgdata.csv,6,15000,17500
val,2025-07-14,SVT,SVTA,4,/Users/Sonny/Research/Ecgdata/2025-07-14/SVT/152809_116921303_ecgdata.csv,152809_116921303_ecgdata.csv,7,17500,20000
val,2025-07-14,AtRun,SVTA,4,/Users/Sonny/Research/Ecgdata/2025-07-14/AtRun/148633_116872096_ecgdata.csv,148633_116872096_ecgdata.csv,0,0,2500
val,2025-07-14,AtRun,SVTA,4,/Users/Sonny/Research/Ecgdata/2025-07-14/AtRun/148633_116872096_ecgdata.csv,148633_116872096_ecgdata.csv,1,2500,5000
val,2025-07-14,AtRun,SVTA,4,/Users/Sonny/Research/Ecgdata/2025-07-14/AtRun/148633_116872096_ecgdata.csv,148633_116872096_ecgdata.csv,2,5000,7500
val,2025-07-14,AtRun,SVTA,4,/Users/Sonny/Research/Ecgdata/2025-07-14/AtRun/148633_116872096_ecgdata.csv,148633_116872096_ecgdata.csv,3,7500,10000
val,2025-07-14,AtRun,SVTA,4,/Users/Sonny/Research/Ecgdata/2025-07-14/AtRun/148633_116872096_ecgdata.csv,148633_116872096_ecgdata.csv,4,10000,12500
val,2025-07-14,AtRun,SVTA,4,/Users/Sonny/Research/Ecgdata/2025-07-14/AtRun/148633_116872096_ecgdata.csv,148633_116872096_ecgdata.csv,5,12500,15000
val,2025-07-14,AtRun,SVTA,4,/Users/Sonny/Research/Ecgdata/2025-07-14/AtRun/148633_116872096_ecgdata.csv,148633_116872096_ecgdata.csv,6,15000,17500
val,2025-07-14,AtRun,SVTA,4,/Users/Sonny/Research/Ecgdata/2025-07-14/AtRun/148633_116872096_ecgdata.csv,148633_116872096_ecgdata.csv,7,17500,20000
test,2025-07-14,SVT,SVTA,4,/Users/Sonny/Research/Ecgdata/2025-07-14/SVT/153007_116976270_ecgdata.csv,153007_116976270_ecgdata.csv,0,0,2500
test,2025-07-14,SVT,SVTA,4,/Users/Sonny/Research/Ecgdata/2025-07-14/SVT/153007_116976270_ecgdata.csv,153007_116976270_ecgdata.csv,1,2500,5000
test,2025-07-14,SVT,SVTA,4,/Users/Sonny/Research/Ecgdata/2025-07-14/SVT/153007_116976270_ecgdata.csv,153007_116976270_ecgdata.csv,2,5000,7500
test,2025-07-14,SVT,SVTA,4,/Users/Sonny/Research/Ecgdata/2025-07-14/SVT/153007_116976270_ecgdata.csv,153007_116976270_ecgdata.csv,3,7500,10000
test,2025-07-14,SVT,SVTA,4,/Users/Sonny/Research/Ecgdata/2025-07-14/SVT/153007_116976270_ecgdata.csv,153007_116976270_ecgdata.csv,4,10000,12500
test,2025-07-14,SVT,SVTA,4,/Users/Sonny/Research/Ecgdata/2025-07-14/SVT/153007_116976270_ecgdata.csv,153007_116976270_ecgdata.csv,5,12500,15000
test,2025-07-14,SVT,SVTA,4,/Users/Sonny/Research/Ecgdata/2025-07-14/SVT/153007_116976270_ecgdata.csv,153007_116976270_ecgdata.csv,6,15000,17500
test,2025-07-14,SVT,SVTA,4,/Users/Sonny/Research/Ecgdata/2025-07-14/SVT/153007_116976270_ecgdata.csv,153007_116976270_ecgdata.csv,7,17500,20000
train,2025-07-13,SVT,SVTA,4,/Users/Sonny/Research/Ecgdata/2025-07-13/SVT/151408_116557807_ecgdata.csv,151408_116557807_ecgdata.csv,0,0,2500
train,2025-07-13,SVT,SVTA,4,/Users/Sonny/Research/Ecgdata/2025-07-13/SVT/151408_116557807_ecgdata.csv,151408_116557807_ecgdata.csv,1,2500,5000
train,2025-07-13,SVT,SVTA,4,/Users/Sonny/Research/Ecgdata/2025-07-13/SVT/151408_116557807_ecgdata.csv,151408_116557807_ecgdata.csv,2,5000,7500
train,2025-07-13,SVT,SVTA,4,/Users/Sonny/Research/Ecgdata/2025-07-13/SVT/151408_116557807_ecgdata.csv,151408_116557807_ecgdata.csv,3,7500,10000
train,2025-07-13,SVT,SVTA,4,/Users/Sonny/Research/Ecgdata/2025-07-13/SVT/151408_116557807_ecgdata.csv,151408_116557807_ecgdata.csv,4,10000,12500
train,2025-07-13,SVT,SVTA,4,/Users/Sonny/Research/Ecgdata/2025-07-13/SVT/151408_116557807_ecgdata.csv,151408_116557807_ecgdata.csv,5,12500,15000
train,2025-07-13,SVT,SVTA,4,/Users/Sonny/Research/Ecgdata/2025-07-13/SVT/151408_116557807_ecgdata.csv,151408_116557807_ecgdata.csv,6,15000,17500
train,2025-07-13,SVT,SVTA,4,/Users/Sonny/Research/Ecgdata/2025-07-13/SVT/151408_116557807_ecgdata.csv,151408_116557807_ecgdata.csv,7,17500,20000
train,2025-07-15,AtRun,SVTA,4,/Users/Sonny/Research/Ecgdata/2025-07-15/AtRun/150190_117009454_ecgdata.csv,150190_117009454_ecgdata.csv,0,0,2500
train,2025-07-15,AtRun,SVTA,4,/Users/Sonny/Research/Ecgdata/2025-07-15/AtRun/150190_117009454_ecgdata.csv,150190_117009454_ecgdata.csv,1,2500,5000
train,2025-07-15,AtRun,SVTA,4,/Users/Sonny/Research/Ecgdata/2025-07-15/AtRun/150190_117009454_ecgdata.csv,150190_117009454_ecgdata.csv,2,5000,7500
train,2025-07-15,AtRun,SVTA,4,/Users/Sonny/Research/Ecgdata/2025-07-15/AtRun/150190_117009454_ecgdata.csv,150190_117009454_ecgdata.csv,3,7500,10000
train,2025-07-15,AtRun,SVTA,4,/Users/Sonny/Research/Ecgdata/2025-07-15/AtRun/150190_117009454_ecgdata.csv,150190_117009454_ecgdata.csv,4,10000,12500
train,2025-07-15,AtRun,SVTA,4,/Users/Sonny/Research/Ecgdata/2025-07-15/AtRun/150190_117009454_ecgdata.csv,150190_117009454_ecgdata.csv,5,12500,15000
train,2025-07-15,AtRun,SVTA,4,/Users/Sonny/Research/Ecgdata/2025-07-15/AtRun/150190_117009454_ecgdata.csv,150190_117009454_ecgdata.csv,6,15000,17500
train,2025-07-15,AtRun,SVTA,4,/Users/Sonny/Research/Ecgdata/2025-07-15/AtRun/150190_117009454_ecgdata.csv,150190_117009454_ecgdata.csv,7,17500,20000
train,2025-07-15,AtRun,SVTA,4,/Users/Sonny/Research/Ecgdata/2025-07-15/AtRun/152779_117128440_ecgdata.csv,152779_117128440_ecgdata.csv,0,0,2500
train,2025-07-15,AtRun,SVTA,4,/Users/Sonny/Research/Ecgdata/2025-07-15/AtRun/152779_117128440_ecgdata.csv,152779_117128440_ecgdata.csv,1,2500,5000
train,2025-07-15,AtRun,SVTA,4,/Users/Sonny/Research/Ecgdata/2025-07-15/AtRun/152779_117128440_ecgdata.csv,152779_117128440_ecgdata.csv,2,5000,7500
train,2025-07-15,AtRun,SVTA,4,/Users/Sonny/Research/Ecgdata/2025-07-15/AtRun/152779_117128440_ecgdata.csv,152779_117128440_ecgdata.csv,3,7500,10000
train,2025-07-15,AtRun,SVTA,4,/Users/Sonny/Research/Ecgdata/2025-07-15/AtRun/152779_117128440_ecgdata.csv,152779_117128440_ecgdata.csv,4,10000,12500
train,2025-07-15,AtRun,SVTA,4,/Users/Sonny/Research/Ecgdata/2025-07-15/AtRun/152779_117128440_ecgdata.csv,152779_117128440_ecgdata.csv,5,12500,15000
train,2025-07-15,AtRun,SVTA,4,/Users/Sonny/Research/Ecgdata/2025-07-15/AtRun/152779_117128440_ecgdata.csv,152779_117128440_ecgdata.csv,6,15000,17500
train,2025-07-15,AtRun,SVTA,4,/Users/Sonny/Research/Ecgdata/2025-07-15/AtRun/152779_117128440_ecgdata.csv,152779_117128440_ecgdata.csv,7,17500,20000
train,2025-07-13,AtRun,SVTA,4,/Users/Sonny/Research/Ecgdata/2025-07-13/AtRun/150742_116712019_ecgdata.csv,150742_116712019_ecgdata.csv,0,0,2500
train,2025-07-13,AtRun,SVTA,4,/Users/Sonny/Research/Ecgdata/2025-07-13/AtRun/150742_116712019_ecgdata.csv,150742_116712019_ecgdata.csv,1,2500,5000
train,2025-07-13,AtRun,SVTA,4,/Users/Sonny/Research/Ecgdata/2025-07-13/AtRun/150742_116712019_ecgdata.csv,150742_116712019_ecgdata.csv,2,5000,7500
train,2025-07-13,AtRun,SVTA,4,/Users/Sonny/Research/Ecgdata/2025-07-13/AtRun/150742_116712019_ecgdata.csv,150742_116712019_ecgdata.csv,3,7500,10000
train,2025-07-13,AtRun,SVTA,4,/Users/Sonny/Research/Ecgdata/2025-07-13/AtRun/150742_116712019_ecgdata.csv,150742_116712019_ecgdata.csv,4,10000,12500
train,2025-07-13,AtRun,SVTA,4,/Users/Sonny/Research/Ecgdata/2025-07-13/AtRun/150742_116712019_ecgdata.csv,150742_116712019_ecgdata.csv,5,12500,15000
train,2025-07-13,AtRun,SVTA,4,/Users/Sonny/Research/Ecgdata/2025-07-13/AtRun/150742_116712019_ecgdata.csv,150742_116712019_ecgdata.csv,6,15000,17500
train,2025-07-13,AtRun,SVTA,4,/Users/Sonny/Research/Ecgdata/2025-07-13/AtRun/150742_116712019_ecgdata.csv,150742_116712019_ecgdata.csv,7,17500,20000
train,2025-07-15,SVT,SVTA,4,/Users/Sonny/Research/Ecgdata/2025-07-15/SVT/153007_117128832_ecgdata.csv,153007_117128832_ecgdata.csv,0,0,2500
train,2025-07-15,SVT,SVTA,4,/Users/Sonny/Research/Ecgdata/2025-07-15/SVT/153007_117128832_ecgdata.csv,153007_117128832_ecgdata.csv,1,2500,5000
train,2025-07-15,SVT,SVTA,4,/Users/Sonny/Research/Ecgdata/2025-07-15/SVT/153007_117128832_ecgdata.csv,153007_117128832_ecgdata.csv,2,5000,7500
train,2025-07-15,SVT,SVTA,4,/Users/Sonny/Research/Ecgdata/2025-07-15/SVT/153007_117128832_ecgdata.csv,153007_117128832_ecgdata.csv,3,7500,10000
train,2025-07-15,SVT,SVTA,4,/Users/Sonny/Research/Ecgdata/2025-07-15/SVT/153007_117128832_ecgdata.csv,153007_117128832_ecgdata.csv,4,10000,12500
train,2025-07-15,SVT,SVTA,4,/Users/Sonny/Research/Ecgdata/2025-07-15/SVT/153007_117128832_ecgdata.csv,153007_117128832_ecgdata.csv,5,12500,15000
train,2025-07-15,SVT,SVTA,4,/Users/Sonny/Research/Ecgdata/2025-07-15/SVT/153007_117128832_ecgdata.csv,153007_117128832_ecgdata.csv,6,15000,17500
train,2025-07-15,SVT,SVTA,4,/Users/Sonny/Research/Ecgdata/2025-07-15/SVT/153007_117128832_ecgdata.csv,153007_117128832_ecgdata.csv,7,17500,20000
train,2025-07-15,SVT,SVTA,4,/Users/Sonny/Research/Ecgdata/2025-07-15/SVT/150023_117032700_ecgdata.csv,150023_117032700_ecgdata.csv,0,0,2500
train,2025-07-15,SVT,SVTA,4,/Users/Sonny/Research/Ecgdata/2025-07-15/SVT/150023_117032700_ecgdata.csv,150023_117032700_ecgdata.csv,1,2500,5000
train,2025-07-15,SVT,SVTA,4,/Users/Sonny/Research/Ecgdata/2025-07-15/SVT/150023_117032700_ecgdata.csv,150023_117032700_ecgdata.csv,2,5000,7500
train,2025-07-15,SVT,SVTA,4,/Users/Sonny/Research/Ecgdata/2025-07-15/SVT/150023_117032700_ecgdata.csv,150023_117032700_ecgdata.csv,3,7500,10000
train,2025-07-15,SVT,SVTA,4,/Users/Sonny/Research/Ecgdata/2025-07-15/SVT/150023_117032700_ecgdata.csv,150023_117032700_ecgdata.csv,4,10000,12500
train,2025-07-15,SVT,SVTA,4,/Users/Sonny/Research/Ecgdata/2025-07-15/SVT/150023_117032700_ecgdata.csv,150023_117032700_ecgdata.csv,5,12500,15000
train,2025-07-15,SVT,SVTA,4,/Users/Sonny/Research/Ecgdata/2025-07-15/SVT/150023_117032700_ecgdata.csv,150023_117032700_ecgdata.csv,6,15000,17500
train,2025-07-15,SVT,SVTA,4,/Users/Sonny/Research/Ecgdata/2025-07-15/SVT/150023_117032700_ecgdata.csv,150023_117032700_ecgdata.csv,7,17500,20000
train,2025-07-14,AtRun,SVTA,4,/Users/Sonny/Research/Ecgdata/2025-07-14/AtRun/151786_116871020_ecgdata.csv,151786_116871020_ecgdata.csv,0,0,2500
train,2025-07-14,AtRun,SVTA,4,/Users/Sonny/Research/Ecgdata/2025-07-14/AtRun/151786_116871020_ecgdata.csv,151786_116871020_ecgdata.csv,1,2500,5000
train,2025-07-14,AtRun,SVTA,4,/Users/Sonny/Research/Ecgdata/2025-07-14/AtRun/151786_116871020_ecgdata.csv,151786_116871020_ecgdata.csv,2,5000,7500
train,2025-07-14,AtRun,SVTA,4,/Users/Sonny/Research/Ecgdata/2025-07-14/AtRun/151786_116871020_ecgdata.csv,151786_116871020_ecgdata.csv,3,7500,10000
train,2025-07-14,AtRun,SVTA,4,/Users/Sonny/Research/Ecgdata/2025-07-14/AtRun/151786_116871020_ecgdata.csv,151786_116871020_ecgdata.csv,4,10000,12500
train,2025-07-14,AtRun,SVTA,4,/Users/Sonny/Research/Ecgdata/2025-07-14/AtRun/151786_116871020_ecgdata.csv,151786_116871020_ecgdata.csv,5,12500,15000
